concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000020266,38001241,Maps to,1970-01-01,2099-12-31,
2000020267,38001239,Maps to,1970-01-01,2099-12-31,
2000020268,38001241,Maps to,1970-01-01,2099-12-31,
2000020269,38001001,Maps to,1970-01-01,2099-12-31,
2000020270,38001000,Maps to,1970-01-01,2099-12-31,
2000020271,38000999,Maps to,1970-01-01,2099-12-31,
2000020272,38000998,Maps to,1970-01-01,2099-12-31,
2000020273,38001000,Maps to,1970-01-01,2099-12-31,
2000020274,38000889,Maps to,1970-01-01,2099-12-31,
2000020275,38000889,Maps to,1970-01-01,2099-12-31,
2000020276,38001494,Maps to,1970-01-01,2099-12-31,
2000020277,38001394,Maps to,1970-01-01,2099-12-31,
2000020278,38001393,Maps to,1970-01-01,2099-12-31,
2000020279,38001395,Maps to,1970-01-01,2099-12-31,
2000020280,38001004,Maps to,1970-01-01,2099-12-31,
2000020281,38001003,Maps to,1970-01-01,2099-12-31,
2000020282,38001002,Maps to,1970-01-01,2099-12-31,
2000020283,38001003,Maps to,1970-01-01,2099-12-31,
2000020284,38001202,Maps to,1970-01-01,2099-12-31,
2000020285,38001201,Maps to,1970-01-01,2099-12-31,
2000020286,38001202,Maps to,1970-01-01,2099-12-31,
2000020287,38001201,Maps to,1970-01-01,2099-12-31,
2000020288,38001202,Maps to,1970-01-01,2099-12-31,
2000020289,38001630,Maps to,1970-01-01,2099-12-31,
2000020290,38001629,Maps to,1970-01-01,2099-12-31,
2000020291,38001631,Maps to,1970-01-01,2099-12-31,
2000020292,38000920,Maps to,1970-01-01,2099-12-31,
2000020293,38000919,Maps to,1970-01-01,2099-12-31,
2000020294,38000921,Maps to,1970-01-01,2099-12-31,
2000020295,38000919,Maps to,1970-01-01,2099-12-31,
2000020296,38000921,Maps to,1970-01-01,2099-12-31,
2000020297,38000979,Maps to,1970-01-01,2099-12-31,
2000020298,38000979,Maps to,1970-01-01,2099-12-31,
2000020299,38001501,Maps to,1970-01-01,2099-12-31,
2000020300,38001474,Maps to,1970-01-01,2099-12-31,
2000020301,38001474,Maps to,1970-01-01,2099-12-31,
2000020302,38001557,Maps to,1970-01-01,2099-12-31,
2000020303,38001557,Maps to,1970-01-01,2099-12-31,
2000020304,38001293,Maps to,1970-01-01,2099-12-31,
2000020305,38001292,Maps to,1970-01-01,2099-12-31,
2000020306,38001294,Maps to,1970-01-01,2099-12-31,
2000020307,38001307,Maps to,1970-01-01,2099-12-31,
2000020308,38001308,Maps to,1970-01-01,2099-12-31,
2000020309,38001309,Maps to,1970-01-01,2099-12-31,
2000020310,38001310,Maps to,1970-01-01,2099-12-31,
2000020311,38001504,Maps to,1970-01-01,2099-12-31,
2000020312,38001336,Maps to,1970-01-01,2099-12-31,
2000020313,38001337,Maps to,1970-01-01,2099-12-31,
2000020314,38001187,Maps to,1970-01-01,2099-12-31,
2000020315,38001189,Maps to,1970-01-01,2099-12-31,
2000020316,38001198,Maps to,1970-01-01,2099-12-31,
2000020317,38001188,Maps to,1970-01-01,2099-12-31,
2000020318,38001187,Maps to,1970-01-01,2099-12-31,
2000020319,38001189,Maps to,1970-01-01,2099-12-31,
2000020320,38001199,Maps to,1970-01-01,2099-12-31,
2000020321,38001198,Maps to,1970-01-01,2099-12-31,
2000020322,38001200,Maps to,1970-01-01,2099-12-31,
2000020323,38001302,Maps to,1970-01-01,2099-12-31,
2000020324,38001584,Maps to,1970-01-01,2099-12-31,
2000020325,38000975,Maps to,1970-01-01,2099-12-31,
2000020326,38000976,Maps to,1970-01-01,2099-12-31,
2000020327,38001055,Maps to,1970-01-01,2099-12-31,
2000020328,316139,Maps to,1970-01-01,2099-12-31,
2000020329,38001121,Maps to,1970-01-01,2099-12-31,
2000020330,38001120,Maps to,1970-01-01,2099-12-31,
2000020331,38001119,Maps to,1970-01-01,2099-12-31,
2000020332,38001121,Maps to,1970-01-01,2099-12-31,
2000020333,38000888,Maps to,1970-01-01,2099-12-31,
2000020334,38000887,Maps to,1970-01-01,2099-12-31,
2000020335,38001221,Maps to,1970-01-01,2099-12-31,
2000020336,38001223,Maps to,1970-01-01,2099-12-31,
2000020337,38001222,Maps to,1970-01-01,2099-12-31,
2000020338,38001221,Maps to,1970-01-01,2099-12-31,
2000020339,38001173,Maps to,1970-01-01,2099-12-31,
2000020340,38001174,Maps to,1970-01-01,2099-12-31,
2000020341,38001173,Maps to,1970-01-01,2099-12-31,
2000020342,38001172,Maps to,1970-01-01,2099-12-31,
2000020343,38001174,Maps to,1970-01-01,2099-12-31,
2000020344,38001269,Maps to,1970-01-01,2099-12-31,
2000020345,38001270,Maps to,1970-01-01,2099-12-31,
2000020346,38001270,Maps to,1970-01-01,2099-12-31,
2000020347,38001269,Maps to,1970-01-01,2099-12-31,
2000020348,38001271,Maps to,1970-01-01,2099-12-31,
2000020349,38001623,Maps to,1970-01-01,2099-12-31,
2000020350,38001624,Maps to,1970-01-01,2099-12-31,
2000020351,38001626,Maps to,1970-01-01,2099-12-31,
2000020352,38001625,Maps to,1970-01-01,2099-12-31,
2000020353,38001627,Maps to,1970-01-01,2099-12-31,
2000020354,38001628,Maps to,1970-01-01,2099-12-31,
2000020355,45876622,Maps to,1970-01-01,2099-12-31,
2000020356,38001133,Maps to,1970-01-01,2099-12-31,
2000020357,38001132,Maps to,1970-01-01,2099-12-31,
2000020358,38001133,Maps to,1970-01-01,2099-12-31,
2000020359,38000952,Maps to,1970-01-01,2099-12-31,
2000020360,38000951,Maps to,1970-01-01,2099-12-31,
2000020361,38000950,Maps to,1970-01-01,2099-12-31,
2000020362,38000952,Maps to,1970-01-01,2099-12-31,
2000020363,38001392,Maps to,1970-01-01,2099-12-31,
2000020364,38001481,Maps to,1970-01-01,2099-12-31,
2000020365,38001480,Maps to,1970-01-01,2099-12-31,
2000020366,38001482,Maps to,1970-01-01,2099-12-31,
2000020367,38001550,Maps to,1970-01-01,2099-12-31,
2000020368,38001549,Maps to,1970-01-01,2099-12-31,
2000020369,38001551,Maps to,1970-01-01,2099-12-31,
2000020370,38001456,Maps to,1970-01-01,2099-12-31,
2000020371,38001457,Maps to,1970-01-01,2099-12-31,
2000020372,45883199,Maps to,1970-01-01,2099-12-31,
2000020373,38001197,Maps to,1970-01-01,2099-12-31,
2000020374,38001196,Maps to,1970-01-01,2099-12-31,
2000020375,38001195,Maps to,1970-01-01,2099-12-31,
2000020376,38001169,Maps to,1970-01-01,2099-12-31,
2000020377,38001170,Maps to,1970-01-01,2099-12-31,
2000020378,38001169,Maps to,1970-01-01,2099-12-31,
2000020379,38001171,Maps to,1970-01-01,2099-12-31,
2000020380,38001043,Maps to,1970-01-01,2099-12-31,
2000020381,38001042,Maps to,1970-01-01,2099-12-31,
