concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
3014029,2000001219,Mapped from,1970-01-01,2099-12-31,
3002888,2000001220,Mapped from,1970-01-01,2099-12-31,
3007905,2000001221,Mapped from,1970-01-01,2099-12-31,
3025698,2000001222,Mapped from,1970-01-01,2099-12-31,
3022640,2000001223,Mapped from,1970-01-01,2099-12-31,
3037871,2000001224,Mapped from,1970-01-01,2099-12-31,
3009788,2000001225,Mapped from,1970-01-01,2099-12-31,
3037577,2000001226,Mapped from,1970-01-01,2099-12-31,
3021345,2000001227,Mapped from,1970-01-01,2099-12-31,
40765178,2000001228,Mapped from,1970-01-01,2099-12-31,
3022840,2000001229,Mapped from,1970-01-01,2099-12-31,
3012986,2000001230,Mapped from,1970-01-01,2099-12-31,
3041372,2000001231,Mapped from,1970-01-01,2099-12-31,
3028907,2000001232,Mapped from,1970-01-01,2099-12-31,
3024394,2000001233,Mapped from,1970-01-01,2099-12-31,
3032522,2000001234,Mapped from,1970-01-01,2099-12-31,
3007708,2000001235,Mapped from,1970-01-01,2099-12-31,
3043265,2000001236,Mapped from,1970-01-01,2099-12-31,
3043227,2000001237,Mapped from,1970-01-01,2099-12-31,
3041975,2000001238,Mapped from,1970-01-01,2099-12-31,
3041079,2000001239,Mapped from,1970-01-01,2099-12-31,
3018572,2000001240,Mapped from,1970-01-01,2099-12-31,
3047181,2000001241,Mapped from,1970-01-01,2099-12-31,
3005456,2000001242,Mapped from,1970-01-01,2099-12-31,
3000285,2000001243,Mapped from,1970-01-01,2099-12-31,
3051714,2000001244,Mapped from,1970-01-01,2099-12-31,
3000483,2000001245,Mapped from,1970-01-01,2099-12-31,
3012516,2000001246,Mapped from,1970-01-01,2099-12-31,
3018954,2000001247,Mapped from,1970-01-01,2099-12-31,
3015736,2000001248,Mapped from,1970-01-01,2099-12-31,
3019198,2000001249,Mapped from,1970-01-01,2099-12-31,
40771130,2000001250,Mapped from,1970-01-01,2099-12-31,
42868644,2000001251,Mapped from,1970-01-01,2099-12-31,
