concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000026304,19048245,Maps to,1970-01-01,2099-12-31,
2000026305,4299086,Maps to,1970-01-01,2099-12-31,
2000026306,4219232,Maps to,1970-01-01,2099-12-31,
2000026307,4043365,Maps to,1970-01-01,2099-12-31,
2000026308,4102628,Maps to,1970-01-01,2099-12-31,
2000026309,4265199,Maps to,1970-01-01,2099-12-31,
2000026310,4013414,Maps to,1970-01-01,2099-12-31,
2000026311,4163698,Maps to,1970-01-01,2099-12-31,
2000026312,4238215,Maps to,1970-01-01,2099-12-31,
2000026313,4098060,Maps to,1970-01-01,2099-12-31,
2000026314,4239076,Maps to,1970-01-01,2099-12-31,
2000026315,4097212,Maps to,1970-01-01,2099-12-31,
2000026316,4321593,Maps to,1970-01-01,2099-12-31,
2000026317,4011481,Maps to,1970-01-01,2099-12-31,
2000026318,4191249,Maps to,1970-01-01,2099-12-31,
2000026319,43020674,Maps to,1970-01-01,2099-12-31,
2000026320,4106429,Maps to,1970-01-01,2099-12-31,
2000026321,4100076,Maps to,1970-01-01,2099-12-31,
2000026322,4326728,Maps to,1970-01-01,2099-12-31,
2000026323,4236145,Maps to,1970-01-01,2099-12-31,
2000026324,4034776,Maps to,1970-01-01,2099-12-31,
2000026325,4301615,Maps to,1970-01-01,2099-12-31,
2000026326,4138373,Maps to,1970-01-01,2099-12-31,
2000026327,4236760,Maps to,1970-01-01,2099-12-31,
2000026328,4308865,Maps to,1970-01-01,2099-12-31,
2000026329,4164566,Maps to,1970-01-01,2099-12-31,
2000026330,4277262,Maps to,1970-01-01,2099-12-31,
2000026331,4012024,Maps to,1970-01-01,2099-12-31,
2000026332,762611,Maps to,1970-01-01,2099-12-31,
2000026333,4231863,Maps to,1970-01-01,2099-12-31,
2000026334,4253151,Maps to,1970-01-01,2099-12-31,
2000026335,4231389,Maps to,1970-01-01,2099-12-31,
2000026336,4172988,Maps to,1970-01-01,2099-12-31,
2000026337,4274000,Maps to,1970-01-01,2099-12-31,
2000026338,4197565,Maps to,1970-01-01,2099-12-31,
2000026339,4064704,Maps to,1970-01-01,2099-12-31,
2000026340,4288470,Maps to,1970-01-01,2099-12-31,
2000026341,4138034,Maps to,1970-01-01,2099-12-31,
2000026342,4321593,Maps to,1970-01-01,2099-12-31,
2000026343,4222739,Maps to,1970-01-01,2099-12-31,
2000026344,4264368,Maps to,1970-01-01,2099-12-31,
2000026345,4270057,Maps to,1970-01-01,2099-12-31,
2000026346,4237427,Maps to,1970-01-01,2099-12-31,
2000026347,4214083,Maps to,1970-01-01,2099-12-31,
2000026348,4198244,Maps to,1970-01-01,2099-12-31,
2000026349,4227127,Maps to,1970-01-01,2099-12-31,
2000026350,4222232,Maps to,1970-01-01,2099-12-31,
2000026351,4212063,Maps to,1970-01-01,2099-12-31,
2000026352,4233952,Maps to,1970-01-01,2099-12-31,
2000026353,4189174,Maps to,1970-01-01,2099-12-31,
2000026354,4181033,Maps to,1970-01-01,2099-12-31,
2000026355,4200621,Maps to,1970-01-01,2099-12-31,
2000026356,4310969,Maps to,1970-01-01,2099-12-31,
2000026357,4239076,Maps to,1970-01-01,2099-12-31,
2000026358,4095714,Maps to,1970-01-01,2099-12-31,
2000026359,4239076,Maps to,1970-01-01,2099-12-31,
2000026360,4142864,Maps to,1970-01-01,2099-12-31,
2000026361,4347674,Maps to,1970-01-01,2099-12-31,
2000026362,4166421,Maps to,1970-01-01,2099-12-31,
2000026363,4015115,Maps to,1970-01-01,2099-12-31,
2000026364,4221197,Maps to,1970-01-01,2099-12-31,
4011683,2000026001,Mapped from,1970-01-01,2099-12-31,
4081940,2000026002,Mapped from,1970-01-01,2099-12-31,
4209452,2000026003,Mapped from,1970-01-01,2099-12-31,
4254213,2000026004,Mapped from,1970-01-01,2099-12-31,
4275741,2000026005,Mapped from,1970-01-01,2099-12-31,
4267438,2000026006,Mapped from,1970-01-01,2099-12-31,
4030716,2000026007,Mapped from,1970-01-01,2099-12-31,
4295899,2000026008,Mapped from,1970-01-01,2099-12-31,
4018788,2000026009,Mapped from,1970-01-01,2099-12-31,
37396510,2000026010,Mapped from,1970-01-01,2099-12-31,
40484223,2000026011,Mapped from,1970-01-01,2099-12-31,
4028952,2000026012,Mapped from,1970-01-01,2099-12-31,
4140691,2000026013,Mapped from,1970-01-01,2099-12-31,
4183695,2000026014,Mapped from,1970-01-01,2099-12-31,
4164566,2000026015,Mapped from,1970-01-01,2099-12-31,
4248426,2000026016,Mapped from,1970-01-01,2099-12-31,
4348164,2000026017,Mapped from,1970-01-01,2099-12-31,
4031192,2000026018,Mapped from,1970-01-01,2099-12-31,
4030558,2000026019,Mapped from,1970-01-01,2099-12-31,
4311807,2000026020,Mapped from,1970-01-01,2099-12-31,
4249155,2000026021,Mapped from,1970-01-01,2099-12-31,
4149419,2000026022,Mapped from,1970-01-01,2099-12-31,
4246180,2000026023,Mapped from,1970-01-01,2099-12-31,
4205585,2000026024,Mapped from,1970-01-01,2099-12-31,
4198675,2000026025,Mapped from,1970-01-01,2099-12-31,
4211547,2000026026,Mapped from,1970-01-01,2099-12-31,
4024720,2000026027,Mapped from,1970-01-01,2099-12-31,
4263926,2000026028,Mapped from,1970-01-01,2099-12-31,
4312105,2000026029,Mapped from,1970-01-01,2099-12-31,
4146528,2000026030,Mapped from,1970-01-01,2099-12-31,
4032583,2000026031,Mapped from,1970-01-01,2099-12-31,
4200857,2000026032,Mapped from,1970-01-01,2099-12-31,
4019394,2000026033,Mapped from,1970-01-01,2099-12-31,
4348425,2000026034,Mapped from,1970-01-01,2099-12-31,
4307974,2000026035,Mapped from,1970-01-01,2099-12-31,
4218244,2000026036,Mapped from,1970-01-01,2099-12-31,
4285582,2000026037,Mapped from,1970-01-01,2099-12-31,
4076436,2000026038,Mapped from,1970-01-01,2099-12-31,
4244123,2000026039,Mapped from,1970-01-01,2099-12-31,
4197565,2000026040,Mapped from,1970-01-01,2099-12-31,
4323572,2000026041,Mapped from,1970-01-01,2099-12-31,
4183468,2000026042,Mapped from,1970-01-01,2099-12-31,
4229618,2000026043,Mapped from,1970-01-01,2099-12-31,
4326764,2000026044,Mapped from,1970-01-01,2099-12-31,
4200707,2000026045,Mapped from,1970-01-01,2099-12-31,
4237427,2000026046,Mapped from,1970-01-01,2099-12-31,
4015549,2000026047,Mapped from,1970-01-01,2099-12-31,
4246064,2000026048,Mapped from,1970-01-01,2099-12-31,
4101235,2000026049,Mapped from,1970-01-01,2099-12-31,
4187877,2000026050,Mapped from,1970-01-01,2099-12-31,
4241096,2000026051,Mapped from,1970-01-01,2099-12-31,
4306758,2000026052,Mapped from,1970-01-01,2099-12-31,
4308411,2000026053,Mapped from,1970-01-01,2099-12-31,
4336840,2000026054,Mapped from,1970-01-01,2099-12-31,
4139129,2000026055,Mapped from,1970-01-01,2099-12-31,
4200556,2000026056,Mapped from,1970-01-01,2099-12-31,
4198407,2000026057,Mapped from,1970-01-01,2099-12-31,
4231112,2000026058,Mapped from,1970-01-01,2099-12-31,
4085138,2000026059,Mapped from,1970-01-01,2099-12-31,
4180730,2000026060,Mapped from,1970-01-01,2099-12-31,
4284105,2000026061,Mapped from,1970-01-01,2099-12-31,
4139597,2000026062,Mapped from,1970-01-01,2099-12-31,
4146906,2000026063,Mapped from,1970-01-01,2099-12-31,
4245771,2000026064,Mapped from,1970-01-01,2099-12-31,
4034215,2000026065,Mapped from,1970-01-01,2099-12-31,
4336840,2000026066,Mapped from,1970-01-01,2099-12-31,
4336840,2000026067,Mapped from,1970-01-01,2099-12-31,
4336840,2000026068,Mapped from,1970-01-01,2099-12-31,
4336840,2000026069,Mapped from,1970-01-01,2099-12-31,
4019394,2000026070,Mapped from,1970-01-01,2099-12-31,
4265186,2000026071,Mapped from,1970-01-01,2099-12-31,
4321152,2000026072,Mapped from,1970-01-01,2099-12-31,
4069831,2000026073,Mapped from,1970-01-01,2099-12-31,
4352648,2000026074,Mapped from,1970-01-01,2099-12-31,
4348176,2000026075,Mapped from,1970-01-01,2099-12-31,
4165747,2000026076,Mapped from,1970-01-01,2099-12-31,
4337977,2000026077,Mapped from,1970-01-01,2099-12-31,
4259140,2000026078,Mapped from,1970-01-01,2099-12-31,
4052086,2000026079,Mapped from,1970-01-01,2099-12-31,
4196666,2000026080,Mapped from,1970-01-01,2099-12-31,
4299363,2000026081,Mapped from,1970-01-01,2099-12-31,
4348172,2000026082,Mapped from,1970-01-01,2099-12-31,
4034125,2000026083,Mapped from,1970-01-01,2099-12-31,
4185121,2000026084,Mapped from,1970-01-01,2099-12-31,
4329864,2000026085,Mapped from,1970-01-01,2099-12-31,
4170580,2000026086,Mapped from,1970-01-01,2099-12-31,
4261846,2000026087,Mapped from,1970-01-01,2099-12-31,
4303232,2000026088,Mapped from,1970-01-01,2099-12-31,
4088746,2000026089,Mapped from,1970-01-01,2099-12-31,
4327473,2000026090,Mapped from,1970-01-01,2099-12-31,
4352641,2000026091,Mapped from,1970-01-01,2099-12-31,
4186446,2000026092,Mapped from,1970-01-01,2099-12-31,
4011684,2000026093,Mapped from,1970-01-01,2099-12-31,
4295448,2000026094,Mapped from,1970-01-01,2099-12-31,
4247544,2000026095,Mapped from,1970-01-01,2099-12-31,
4040988,2000026096,Mapped from,1970-01-01,2099-12-31,
4297441,2000026097,Mapped from,1970-01-01,2099-12-31,
4240960,2000026098,Mapped from,1970-01-01,2099-12-31,
4348452,2000026099,Mapped from,1970-01-01,2099-12-31,
4087087,2000026100,Mapped from,1970-01-01,2099-12-31,
4069707,2000026101,Mapped from,1970-01-01,2099-12-31,
4172927,2000026102,Mapped from,1970-01-01,2099-12-31,
4261232,2000026103,Mapped from,1970-01-01,2099-12-31,
4214681,2000026104,Mapped from,1970-01-01,2099-12-31,
4136507,2000026105,Mapped from,1970-01-01,2099-12-31,
4172434,2000026106,Mapped from,1970-01-01,2099-12-31,
4338685,2000026107,Mapped from,1970-01-01,2099-12-31,
4213634,2000026108,Mapped from,1970-01-01,2099-12-31,
